id,geom,n,smiles,refcodes
OH1084,OH,2,COC(=O)c1cc(-c2sc3ccccc3[n:1]2)[n:1]cc1C(=O)OC,NUHTOB
OH1085,OH,2,COC(=O)c1cc(-c2scc(C)[n:1]2)[n:1]cc1C(=O)OC,NUJHOR
OH1086,OH,2,O=C1NCCNC(=O)c2cc[n:1]c(c2)-c2cc(cc[n:1]2)C(=O)NCCNC(=O)c2cncc1c2,NUWCAJ;NUWCEN
OH1087,OH,2,Cc1ccc2c(c1)[nH]c(-c1[nH]c3cc(C)ccc3[n:1]1)[n:1]2,NUYKIC
OH1088,OH,2,O=[N+]([O-])c1c(-c2cccc[n:1]2)[n:1]n2ccccc12,OBECED
OH1089,OH,2,Cc1cccc(C)c1[NH:1]Cc1cccc[n:1]1,OCEVUO
OH1090,OH,2,COc1ccc([NH:1]Cc2cccc[n:1]2)cc1,OCEWID
OH1091,OH,2,C#Cc1cc2ccc3cc(C#C)c[n:1]c3c2[n:1]c1,ODEDUX
OH1092,OH,2,Cc1cc2c([nH]c(-c3[nH+]c4c([N+](=O)[O-])c(C)c(C)cc4[n-:1]3)[n:1]2)c([N+](=O)[O-])c1C,ODIDOV
OH1093,OH,2,C(c1cccc[n:1]1)=[O:1],OFUJIJ
OH1094,OH,3,c1cc[n:1]c(-c2cc(-c3cc[nH+]cc3)cc(-c3cccc[n:1]3)[n:1]2)c1,OFUKOQ
OH1095,OH,2,CC1(O)N=c2c(c3ccc[n:1]c3c3c2ccc[n:1]3)=N1,OHISII
OH1096,OH,2,c1cc2c([n:1]c1)-c1c(ccc[n:1]1)COCCOCCOCCOC2,OJUDIG
OH1097,OH,2,c1cc2c([n:1]c1)-c1c(ccc[n:1]1)COCCOCCOCCOCCOC2,OJUDOM
OH1098,OH,2,Cc1nc(-c2nc(C)c(C)n[n:1]2)[n:1]nc1C,OJUGIL;OJUGIL;OJUGIL
OH1099,OH,2,c1ccc(N(c2ccc(C(c3cccc[n:1]3)=[O:1])cc2)c2ccccn2)nc1,OKANET
OH1100,OH,2,CC(=NN)c1cccc(C(C)=[N:1]N)[n:1]1,OKEKOG;OKEKUM
OH1101,OH,6,C[N:1](CC[N:1](C)Cc1cccc(-c2cccc[n:1]2)[n:1]1)Cc1cccc(-c2cccc[n:1]2)[n:1]1,OLUXOK
OH1102,OH,6,c1cc[n:1]c(-c2cccc(C[N:1]3CCCC3C3CCC[N:1]3Cc3cccc(-c4cccc[n:1]4)[n:1]3)[n:1]2)c1,OLUXUQ
OH1103,OH,4,c1cc[n:1]c(C[N:1]2CCCC2C2CCC[N:1]2Cc2cccc[n:1]2)c1,OLUYAX
OH1104,OH,2,O=[N+]([O-])c1ccc(C#Cc2ccc(-c3cn(-c4ccccc4)n[n:1]3)[n:1]c2)cc1,OMUKOX
OH1105,OH,2,Brc1ccc(-c2ccc(Br)c[n:1]2)[n:1]c1,ONEWUA;YADWUY;YADXIN;YAKWUF;YAKWUF;YAKWUF
OH1106,OH,2,Brc1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)c[n:1]2)[n:1]c1,ONEXAH
OH1107,OH,2,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)c[n:1]2)[n:1]c1,ONEXEL
OH1108,OH,3,c1cc[n:1]c(N2CCC[N+](c3cccc[n:1]3)=[C-:1]2)c1,ONOKIM;ONOKIM;ONOKOS
OH1109,OH,2,O=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C=O)cc4)c[n:1]3)[n:1]c2)cc1,OPELOL
OH1110,OH,3,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cc(-c5cccc[n:1]5)[n:1]c(-c5cccc[n:1]5)c4)cc3)cc2)cc1,OPOKIP;OPOKIP
OH1111,OH,2,c1cc[n:1]c(-n2nc3ccccc3[n:1]2)c1,OQIHIG
OH1112,OH,3,O=C(Nc1cc(C#Cc2cccnc2)cc(C#Cc2cccnc2)c1)c1cc(-c2cccc[n:1]2)[n:1]c(-c2cccc[n:1]2)c1,ORUDIQ
OH1113,OH,3,c1cc[n:1]c(-c2cccc(N3CCCN4CCC[N:1]=C43)[n:1]2)c1,ORUHEQ;ORUHIU;ORUHIU
OH1114,OH,3,c1cc(-c2cccc3ccc[n:1]c23)[n:1]c(N2CCCN3CCC[N:1]=C32)c1,ORUHOA;ORUHOA
OH1115,OH,2,c1cnc(-[n+]2ccc(-c3cc[n:1]c(-c4cc(-c5cc[n+](-c6ncccn6)cc5)cc[n:1]4)c3)cc2)nc1,ORUJIV
OH1116,OH,2,COC(=O)c1cc(C(=O)OC)cc(-[n+]2ccc(-c3cc[n:1]c(-c4cc(-c5cc[n+](-c6cc(C(=O)OC)cc(C(=O)OC)c6)cc5)cc[n:1]4)c3)cc2)c1,ORUJOB
OH1117,OH,2,C(=Cc1cc[n:1]c(-c2cc(C=Cc3cc[n+](-c4ccccc4)cc3)cc[n:1]2)c1)c1cc[n+](-c2ccccc2)cc1,ORUJUH
OH1118,OH,3,c1ccc([P:1](c2ccccc2)c2ccsc2-c2ccc(-c3sccc3[P:1](c3ccccc3)c3ccccc3)[s:1]2)cc1,OSAKOJ
OH1119,OH,3,CCOP(=O)(OCC)c1ccc(-c2nc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)n2)cc1,OSAXUD
OH1120,OH,3,C1=C[N+](Cn2ccc[n:1]2)=[C-:1]N1Cn1ccc[n:1]1,OSOHIP;OSOHIP
OH1121,OH,2,O=C([O-])c1cc[n:1]c(-c2cc(C(=O)[O-])cc[n:1]2)c1,OSOVAV;QAGRIA;WIWNIZ
OH1122,OH,3,Cc1ccc(-c2cc[n:1]c3c(-c4cc(-c5ccc(Br)cc5)cc(-c5cccc6c(-c7ccc(C)cc7)cc[n:1]c56)[n:1]4)cccc23)cc1,OTAPOQ
OH1123,OH,3,CN1C=C[N+](CN2C=C[N+](CN3C=C[N+](Cn4cc[n+](C)c4)=[C-:1]3)=[C-:1]2)=[C-:1]1,OTESAJ
OH1124,OH,4,CN1C=C[N+](CN2C=C[N+](CN3C=C[N+](CN4C=C[N+](C)=[C-:1]4)=[C-:1]3)=[C-:1]2)=[C-:1]1,OTESEN;OTESOX
OH1125,OH,4,CN1C=C[N+](CN2C=C[N+](CCCN3C=C[N+](CN4C=C[N+](C)=[C-:1]4)=[C-:1]3)=[C-:1]2)=[C-:1]1,OTESIR
OH1126,OH,3,Nc1cc(-c2cccc[n:1]2)[n:1]c(-c2cccc[n:1]2)c1,OVETAM
OH1127,OH,3,O=C(O)c1cc(-c2cccc[n:1]2)[n:1]c(-c2cccc[n:1]2)c1,OVETAM;QOKZIC;QOLBEB
OH1128,OH,2,c1ccc(-c2c(-c3ccccn3)n[n:1]c(-c3cccc[n:1]3)c2-c2ccccc2)cc1,OWALEE;OWALEE;OWALEE
OH1129,OH,2,c1ccc(-c2n[n:1]c(-c3cccc[n:1]3)cc2-c2cncnc2)nc1,OWALUU
OH1130,OH,2,c1ccc(-c2cc(-c3cccc[n:1]3)[n:1]nc2-c2ccccn2)nc1,OWAMAB
OH1131,OH,2,c1ccc(-c2n[n:1]c(-c3cccc[n:1]3)c3c2-c2cccc4cccc-3c24)nc1,OWAMOP
OH1132,OH,3,c1ccc(C[N:1](Cc2cccc[n:1]2)Cc2cccc[n:1]2)[nH+]c1,OYIDEG
OH1133,OH,2,Cn1c[n:1]c2c([NH2:1])ncnc21,PAFHIO
OH1134,OH,2,Cc1ccc(-c2n(Cc3ccccc3)c3ccccc3[n:1]2)[n:1]c1,PAGGIO;PAGGIO;PAGGIO
OH1135,OH,3,c1ccc(-c2cc3cc(-c4cccc(-c5cc6cc(-c7ccccc7)oc6c[n:1]5)[n:1]4)[n:1]cc3o2)cc1,PAHPAS;PAHPAS
OH1136,OH,3,CN(C)c1cc(-c2cccc[n:1]2)[n:1]c(-c2cccc[n:1]2)c1,PATFIZ;PATFIZ;QOKZOI;QOLBAX
OH1137,OH,2,c1ccc2c[n:1]c(-c3cc4ccccc4c[n:1]3)cc2c1,PATLAX;PATLAX;PATLAX
OH1138,OH,2,[O-]c1cccc(-c2cccc([O-])[n:1]2)[n:1]1,PAXSIT
OH1139,OH,2,c1cc2c3c(c4ccc[n:1]c4c2[n:1]c1)OCCO3,PAXSOZ;PAXSOZ;QEGFOX;QOZDEQ;QOZDIU
OH1140,OH,2,Cc1cc([O-])[n:1]c(-c2cc(C)cc([O-])[n:1]2)c1,PAXSUF
OH1141,OH,2,CC(C(C)=[N:1]Nc1ccccc1)=[N:1]Nc1ccccc1,PEGRIC
OH1142,OH,2,CCOC(=O)c1cc(-c2cc(C(=O)OCC)c3ccccc3[n:1]2)[n:1]c2ccccc12,PEKSAA
OH1143,OH,3,CC[N:1](CC)Cc1cccc(C[P:1](C(C)(C)C)C(C)(C)C)[n:1]1,PETHEC
OH1144,OH,3,c1cc[n:1]c(-c2nc(-c3ccc(-c4cc5ccccc5c5ccccc45)cc3)nc(-c3cccc[n:1]3)[n:1]2)c1,PEXFII;PEXFII
OH1145,OH,3,c1cc[n:1]c(-c2nc(-c3cc4ccccc4c4ccccc34)nc(-c3cccc[n:1]3)[n:1]2)c1,PEXFOO;PEXFOO
OH1146,OH,3,c1ccc([P:1](CC[P:1](c2ccccc2)c2ccccc2)CC[P:1](c2ccccc2)c2ccccc2)cc1,PIBSEY
OH1147,OH,2,Cc1cc[n:1]c(-c2cc(C=Cc3ccncc3)cc[n:1]2)c1,PIHQAB;PIHQAB;PIHQAB
OH1148,OH,2,c1cc2[cH-]c3ccc[n:1]c3c2[n:1]c1,PILLUU
OH1149,OH,2,CC1(C)OB([c-]2c3ccc[n:1]c3c3c2ccc[n:1]3)OC1(C)C,PILMAB
OH1150,OH,2,C=CCNC(=O)c1cc[n:1]c(-c2cc(C(=O)NCC=C)cc[n:1]2)c1,PIMJAY;PIMJAY;PIMJAY
OH1151,OH,2,FC(F)(F)c1ccccc1-n1cc(-c2cn(-c3ccccc3C(F)(F)F)n[n:1]2)[n:1]n1,PIPWIW
OH1152,OH,2,CC(C)c1cccc(C(C)C)c1-n1cc(-c2cn(-c3c(C(C)C)cccc3C(C)C)n[n:1]2)[n:1]n1,PIPWOC
OH1153,OH,2,FC(F)(F)c1ccccc1-n1cc(-c2cccc[n:1]2)[n:1]n1,PIPWUI
OH1154,OH,2,Cc1cc(C)c(N2C=C[N+](c3ccc4oc(C(C)(C)C)cc4[n:1]3)=[C-:1]2)c(C)c1,PIRMAH;PIRMAH
OH1155,OH,2,Cc1ccc2c(ccc(-c3cccc[n:1]3)[n:1]2)n1,POMQAM
OH1156,OH,2,c1ccc(-c2cccc(-c3cccc[n:1]3)[n:1]2)nc1,POPLIP10;PUWTUW;PUWVAE;PUWVEI
OH1157,OH,6,c1cc[n:1]c(-c2ccc(CN3CCN(Cc4ccc(-c5cccc[n:1]5)[n:1]c4)CC[NH+](Cc4ccc(-c5cccc[n:1]5)[n:1]c4)CC3)c[n:1]2)c1,PORDOP
OH1158,OH,2,CCn1c[n+](Cc2ccccc2)c2c3ccc[n:1]c3c3c(ccc[n:1]3)c21,POTTEZ
OH1159,OH,2,CCn1c[n+](CC)c2c3ccc[n:1]c3c3c(ccc[n:1]3)c21,POTTID
OH1160,OH,2,Cn1cnc2c3ccc[n:1]c3c3c(ccc[n:1]3)c21,POTTUP
OH1161,OH,2,CCn1cnc2c3ccc[n:1]c3c3c(ccc[n:1]3)c21,POTVAX
OH1162,OH,2,c1ccc(CN(Cc2ccc(-c3nc4c5ccc[n:1]c5c5c(ccc[n:1]5)c4[nH]3)cc2)Cc2ccccn2)nc1,POVSIF
OH1163,OH,2,COC(=O)c1cc2c([nH]1)-c1c(C(=O)OC)cc(C(=O)OC)[n:1]c1C(=[O:1])C2=O,POVWUU
OH1164,OH,4,c1ccc2c(C[N:1](Cc3c4ccccc4cc[n:1]3)Cc3c4ccccc4cc[n:1]3)[n:1]ccc2c1,POXKEU
OH1165,OH,5,c1cc[n:1]c(C[N:1](Cc2cccc[n:1]2)Cc2cccc(-c3cccc[n:1]3)[n:1]2)c1,POXKIY
OH1166,OH,2,c1ccc(-c2nc3ccccc3[n:1]c2-c2cccc[n:1]2)nc1,PQURUP10
OH1167,OH,2,c1ccc(-c2cn(-c3cccc[n:1]3)[n:1]n2)cc1,PUHCIG
OH1168,OH,2,c1ccc(Cc2cn(-c3cccc[n:1]3)[n:1]n2)cc1,PUHCUS;PUHCUS01
OH1169,OH,2,Cc1cc[n:1]c(-c2cc(Cn3ccc(=O)[nH]c3=O)cc[n:1]2)c1,PUKLOY
OH1170,OH,3,COc1cc(C)c(-c2ccc(-c3ccc4ccc5cc(-c6c(C)cc(OC)cc6C)c[n:1]c5c4[n:1]3)[n:1]c2)c(C)c1,PURGAL;PURGAL
OH1171,OH,2,c1ccc(-c2nc3cc4ccccc4cc3[n:1]c2-c2cccc[n:1]2)nc1,PUZGOI
OH1172,OH,3,Cc1cc(OCCOCCO)cc(C)c1-c1cc2cc(-c3cccc(-c4cc5cc(-c6c(C)cc(OCCOCCO)cc6C)oc5c[n:1]4)[n:1]3)[n:1]cc2o1,QADGEK
OH1173,OH,2,c1csc(-c2cc[n:1]c(-c3cc(-c4cccs4)cc[n:1]3)c2)c1,QAFXON
OH1174,OH,2,c1csc(-c2ccc(-c3cc[n:1]c(-c4cc(-c5ccc(-c6cccs6)s5)cc[n:1]4)c3)s2)c1,QAFXUT
OH1175,OH,2,CCN(C(=O)c1cccs1)c1cc[n:1]c(-c2cc(N(CC)C(=O)c3cccs3)cc[n:1]2)c1,QAFYAA
OH1176,OH,2,O=C(Nc1cc[n:1]c(-c2cc(NC(=O)c3cccs3)cc[n:1]2)c1)c1cccs1,QAFYEE
OH1177,OH,2,c1ccc2nc3c(cc2c1)c1ccc[n:1]c1c1c3ccc[n:1]1,QAJRIF
OH1178,OH,2,c1ccc2c(c1)Cc1c(c3ccc[n:1]c3c3c1ccc[n:1]3)N2,QAJROL
OH1179,OH,3,c1ccc(-c2nc(-c3ccc4ccc5ccc[n:1]c5c4[n:1]3)[n:1]nc2-c2ccccc2)cc1,QEBJIT;QISBUP
OH1180,OH,4,c1ccc(C2=C(c3ccccc3)[N+]3=[C-:1]N2CN2C(c4ccccc4)=C(c4ccccc4)[N+](=[C-:1]2)CC[N+]2=[C-:1]N(C[N+]4=[C-:1]N(CC3)C(c3ccccc3)=C4c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,QEBMOB
OH1181,OH,2,c1cc2c3c(c4ccc[n:1]c4c2[n:1]c1)OCCOCCOCCO3,QEGFUD
OH1182,OH,2,c1cc2c3c(c4ccc[n:1]c4c2[n:1]c1)OCCOCCOCCOCCOCCO3,QEGGAK
OH1183,OH,2,c1ccc([NH2:1])c(-c2ccccc2[NH2:1])c1,QEHFOY
OH1184,OH,2,Nc1ccc[n:1]c1-c1c(N)ccc[n:1]1,QEHFUE
OH1185,OH,2,CCCCCCn1c2ccccc2c2cc(C#Cc3ccc(-c4cccc[n:1]4)[n:1]c3)ccc21,QEMFAS
OH1186,OH,2,C[n+]1ccc(-c2cc[n:1]c(-c3cccc[n:1]3)c2)cc1,QEZCUT
OH1187,OH,2,Brc1cnc(-c2ncc([BrH+])c[n:1]2)[n:1]c1,QICGUF
OH1188,OH,2,Cc1cc[n:1]c(-c2nc(C)cc[n:1]2)n1,QICHAM
OH1189,OH,2,Cc1cc(C)[n:1]c(-c2nc(C)cc(C)[n:1]2)n1,QICHEQ
OH1190,OH,2,Cc1cnc(-c2ncc(C)c[n:1]2)[n:1]c1,QICHOA
OH1191,OH,3,Fc1c(F)c(F)c(-c2cnc(-c3cc(-c4cccc[n:1]4)[n:1]c(-c4cccc[n:1]4)c3)nc2)c(F)c1F,QIDHUH
OH1192,OH,2,c1cc(-c2cc[n+](Cc3cc[n:1]c(-c4cc(C[n+]5ccc(-c6ccncc6)cc5)cc[n:1]4)c3)cc2)ccn1,QIGWEI
OH1193,OH,2,CCCCn1cc(-c2ccc(-c3ccc(-c4cn(CCCC)nn4)c[n:1]3)[n:1]c2)nn1,QIHNOM
OH1194,OH,2,Cc1ccc([N:1]=Nc2n(Cc3ccccc3)cc[n:1]2)cc1,QIJQIJ
OH1195,OH,2,NC(c1cccc[n:1]1)=[O:1],QIKDEW
OH1196,OH,3,C#CCOc1cc(-c2cccc[n:1]2)[n:1]c(-c2cccc[n:1]2)c1,QILSEJ;QILSEJ
OH1197,OH,3,c1cc(-c2ccc3ccc4ccc[n:1]c4c3[n:1]2)c2c(c1)ccc[n:1]2,QIQRAL
OH1198,OH,2,C[O:1]c1ccccc1[P:1](c1ccccc1)c1ccccc1,QISBEZ
OH1199,OH,2,CC[O:1]c1ccccc1[P:1](c1ccccc1)c1ccccc1,QISBID
OH1200,OH,3,c1cc2c3c(cccc3c1)-c1n[n:1]c(-c3ccc4ccc5ccc[n:1]c5c4[n:1]3)nc1-2,QISCAW;RORXON
OH1201,OH,3,c1ccc2c(c1)c1ccccc1c1n[n:1]c(-c3ccc4ccc5ccc[n:1]c5c4[n:1]3)nc21,QISCEA;RORXUT
OH1202,OH,2,c1ccc(-c2[nH]c3c4ccc[n:1]c4c4c(ccc[n:1]4)c3[nH+]2)cc1,QOBMAW
OH1203,OH,3,Brc1cc(-c2cccc[n:1]2)[n:1]c(-c2cccc[n:1]2)c1,QOKXUM;QOKYAT
OH1204,OH,2,c1ccc([P:1](c2ccccc2)c2ccccc2[P:1](c2ccccc2)c2ccccc2)cc1,QONCON
OH1205,OH,2,c1cc(-c2cc[nH][n:1]2)c2c(c1)ccc[n:1]2,QOXKAR;QOXKAR;QOXKAR
OH1206,OH,2,Cc1ccc2c3c(c4ccc(C)[n:1]c4c2[n:1]1)OCCO3,QOZDOA
OH1207,OH,2,COC1C=Cc2ccc[n:1]c2[N+]1=[C-:1]C,QOZKUL
OH1208,OH,2,c1ccc([S:1]c2cccc[n:1]2)nc1,QUBPAE
OH1209,OH,3,CSc1ccc(C#Cc2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,QUJFUY;QUJFUY
OH1210,OH,3,c1ccc(-c2cccc(-c3nc4ccccc4[n:1]c3-c3cccc(-c4cccc[n:1]4)[n:1]3)n2)nc1,QUKTOF
OH1211,OH,2,c1ccc(-c2nnc(-c3ccc(-n4c(-c5cccc[n:1]5)[n:1]c5ccccc54)cc3)o2)cc1,QUVPON
OH1212,OH,2,CN(C)C(=O)Sc1ccc(-c2cc3ccc4cc(-c5ccc(SC(=O)N(C)C)cc5)c[n:1]c4c3[n:1]c2)cc1,RAFCUZ;WIWPUO
OH1213,OH,6,CCc1c(Cn2cc[n+](Cc3ccc(-c4cccc[n:1]4)[n:1]c3)c2)c(CC)c(C[n+]2ccn(Cc3ccc(-c4cccc[n:1]4)[n:1]c3)c2)c(CC)c1Cn1cc[n+](Cc2ccc(-c3cccc[n:1]3)[n:1]c2)c1,RAHWIJ
OH1214,OH,2,O=[N:1]c1cccc2ccc3ccc[n:1]c3c12,RAQDUK
OH1215,OH,2,C=C(c1n(C)cc[n:1]1)c1n(C)cc[n:1]1,REBNIV
OH1216,OH,2,CC1(C)C2Cc3cc(-c4cc5c(c[n:1]4)C4CC(C5)C4(C)C)[n:1]cc3C1C2,RECYEE;RECYEE;RECYEE;RECYII;RECYII;RECYII
OH1217,OH,3,CC(=O)NCC[N:1]=C(C)c1cccc(C(C)=[N:1]CCNC(C)=O)[n:1]1,REJFIW
OH1218,OH,4,C1C[NH:1]CC[NH:1]CC[NH:1]CC[NH:1]1,REMPUV;WEMFUQ
OH1219,OH,2,c1cnc2c(c1)ccc1ccc(-c3nnc4c5ccc[n:1]c5c5c(ccc[n:1]5)c4n3)nc12,RERGEC
OH1220,OH,2,c1c[nH]c(-c2cc[n:1]c(-c3cc(-c4ccc[nH]4)cc[n:1]3)c2)c1,REYJOV
OH1221,OH,2,Fc1ccc(-c2ccc(F)c[n:1]2)[n:1]c1,RIDMAU
OH1222,OH,2,Fc1cccc(-c2cccc(F)[n:1]2)[n:1]1,RIDMEY
OH1223,OH,2,Nc1ncnc2c1ncn2Cc1ccc(-c2cccc[n:1]2)[n:1]c1,RIPQIQ;TASYIV
OH1224,OH,3,c1ccc(-c2cc3c4ccccc4c4cc(-c5cc(-c6cccc[n:1]6)[n:1]c(-c6cccc[n:1]6)c5)cc5c6ccccc6c(c2)[n+]3c45)cc1,RISRES
OH1225,OH,2,Cc1ccc(-c2cccc[n:1]2)[n:1]c1,RITLEL;RITLEL;RITLEL
OH1226,OH,2,c1cc[n:1]c(-c2cccc3ccc[n:1]c23)c1,RIXQAR
OH1227,OH,2,C=Cc1ccc(-c2ccc(C=C)c[n:1]2)[n:1]c1,RIYQAT
OH1228,OH,4,c1cc[n:1]c(-c2ccc3cccc(-c4ccc5ccc6ccc[n:1]c6c5[n:1]4)c3[n:1]2)c1,RIYVEC
OH1229,OH,2,CCOC(=O)c1cc[n:1]c(-c2cc(C(=O)Nc3ccc(C(N)=O)cc3)cc[n:1]2)c1,ROLXIA
OH1230,OH,3,c1cc(-c2scc[n:1]2)[n:1]c(-c2scc[n:1]2)c1,RORXIH;RORXON;RORXUT
OH1231,OH,3,c1ccc2c(c1)ccc1n[n:1]c(-c3ccc4ccc5ccc[n:1]c5c4[n:1]3)nc12,RORXIH;SIRGEH;SIRGIL
OH1232,OH,2,c1cc2c3nc4nonc4nc3c3ccc[n:1]c3c2[n:1]c1,ROVQUQ
OH1233,OH,2,O=C1c2cccc3cccc(c23)C(=O)N1Cc1ccc(-c2cccc[n:1]2)[n:1]c1,RUBREM
OH1234,OH,3,COC(=O)c1cc(-c2cccc3ccc[n:1]c23)[n:1]c(-c2cccc3ccc[n:1]c23)c1,RUCWIX
OH1235,OH,4,c1ccc(-c2cc3ccccc3c(-c3c([NH:1]Cc4cccc[n:1]4)c(-c4ccccc4)cc4ccccc34)c2[NH:1]Cc2cccc[n:1]2)cc1,RUKJAK
OH1236,OH,3,CCCCN(c1ccccc1)c1ccc(-c2cc(-c3cccc[n:1]3)[n:1]c(-c3cccc[n:1]3)c2)cc1,RUKSUM;RUKSUM
OH1237,OH,2,FC1(F)Oc2ccc(-c3nc4c5ccc[n:1]c5c5c(ccc[n:1]5)c4[nH]3)cc2O1,RUVWAH
OH1238,OH,2,Brc1cnc2c(c1)c1nc3c4ccc[n:1]c4c4c(ccc[n:1]4)c3nc1c1cc(Br)cnc12,RUZPUY
OH1239,OH,2,Brc1cc2c3nc4c5cccnc5c5ncccc5c4nc3c3cc(Br)c[n:1]c3c2[n:1]c1,RUZQAF
OH1240,OH,2,CC(=O)CC1(O)C(=O)c2cc(Br)c[n:1]c2-c2c1cc(Br)c[n:1]2,RUZQEJ
OH1241,OH,2,Cc1cc(Br)c[n:1]c1-c1c(C(=O)O)cc(Br)c[n:1]1,RUZQEJ
OH1242,OH,6,c1ccc(CN2CCC[N:1](Cc3cccc[n:1]3)CC[N:1](Cc3cccc[n:1]3)CCC[N:1](Cc3cccc[n:1]3)CC2)[nH+]c1,SABCON
OH1243,OH,2,O=[N+]([O-])c1ccc(-c2nc3c4ccc[n:1]c4c4c(ccc[n:1]4)c3[n-]2)cc1,SALVOR
OH1244,OH,2,CC[N+](CC)(CC)Cc1cc[n:1]c(-c2cc(C[N+](CC)(CC)CC)cc[n:1]2)c1,SARNUX;SARNUX;SARNUX
OH1245,OH,2,c1ccc(-c2cc(-c3ccccc3)[n+](-c3cc[n:1]c(-c4cccc[n:1]4)c3)c(-c3ccccc3)c2)cc1,SARQUY
OH1246,OH,2,c1ccc(-c2cc(-c3ccccc3)[n+](-c3cc[n:1]c(-c4cc(-[n+]5c(-c6ccccc6)cc(-c6ccccc6)cc5-c5ccccc5)cc[n:1]4)c3)c(-c3ccccc3)c2)cc1,SARREJ
OH1247,OH,6,Cc1ccc(-c2ccc(Cn3c4nc(c3C)C(=O)NC(C(C)C)c3nc(c(C)n3Cc3ccc(-c5ccc(C)c[n:1]5)[n:1]c3)C(=O)NC(C(C)C)c3nc(c(C)n3Cc3ccc(-c5ccc(C)c[n:1]5)[n:1]c3)C(=O)NC4C(C)C)c[n:1]2)[n:1]c1,SARYOA
OH1248,OH,3,COC(=O)c1cc[n:1]c(-c2cc(C(=O)OC)cc(-c3cc(C(=O)OC)cc[n:1]3)[n:1]2)c1,SAVCEZ;XIJNEL
OH1249,OH,3,Cc1cc(C)c(-n2cc(-c3cccc(-c4cn(-c5c(C)cc(C)cc5C)n[n:1]4)[n:1]3)[n:1]n2)c(C)c1,SAVCID
OH1250,OH,2,c1cc[n:1]c(-c2ccc(-c3ncc[nH]3)c[n:1]2)c1,SEFVIJ
OH1251,OH,2,NC(=O)c1ccc(-c2cccc[n:1]2)[n:1]c1,SEFVOP
OH1252,OH,2,c1csc(-c2nc3c4ccc[n:1]c4c4c(ccc[n:1]4)c3[nH]2)c1,SEGTAB
OH1253,OH,3,CC(C)(C)[P:1](C)C[Si](C)(C[P:1](C)C(C)(C)C)C[P:1](C)C(C)(C)C,SEJGUL
OH1254,OH,3,O=C([O-])c1cccc(-c2cccc(-c3cccc(C(=O)O)[n:1]3)[n:1]2)[n:1]1,SEQJIK
OH1255,OH,4,O=C([O-])c1cccc(-c2cccc(-c3cccc(C(=O)[O-:1])[n:1]3)[n:1]2)[n:1]1,SEQJIK
OH1256,OH,2,O=[S:1](CC[S:1](=O)c1ccccc1)c1ccccc1,SETDEC
OH1257,OH,2,c1ccc2cc3nc4c5ccc[n:1]c5c5c(ccc[n:1]5)c4nc3cc2c1,SEYMUF
OH1258,OH,3,c1ccc(-c2ccc(-c3nc(-c4cccc[n:1]4)[n:1]c(-c4cccc[n:1]4)n3)cc2)cc1,SICBAI
OH1259,OH,3,C(c1cccc[n:1]1)=[N:1]N(c1ccccc1)c1cccc[n:1]1,SIJGOJ
OH1260,OH,2,Nc1ncnc2c1nc(-c1ccc(-c3ccc4ccc5ccc[n:1]c5c4[n:1]3)cc1)n2C1CC(O)C(CO)O1,SIJRAF
OH1261,OH,6,c1ccc2c(c1)[S:1]CC[S:1]CC[S:1]c1ccccc1[S:1]CC[S:1]CC[S:1]2,SIJVAI
OH1262,OH,2,c1cc2c3nc4c5ccc[n:1]c5c5c(ccc[n:1]5)c4nc3c3ccc[n+]4c3c2[n+](c1)CC4,SIMXAQ
OH1263,OH,2,CC(C)(C)OCCCc1c2c(c3c([n:1]1)-c1c(ccc[n:1]1)CC3)CCCC2,SIPWIX
OH1264,OH,2,CC(C)(C)OCCCc1c2c(c3c([n:1]1)-c1c(ccc[n:1]1)CC3)-c1ncccc1CC2,SIPWOD
OH1265,OH,2,Oc1ccc([N:1]=Cc2cccc[n:1]2)cc1,SIPXIZ
OH1266,OH,3,Cc1ccc(-c2cccc(-c3ccc(C)c[n:1]3)[n:1]2)[n:1]c1,SIRGIL
OH1267,OH,2,c1c[n:1]c(Sc2scc[n:1]2)s1,SIVXUT;SIVXUT;SIVXUT;SIVYEE
OH1268,OH,2,O=S(=O)(c1scc[n:1]1)c1scc[n:1]1,SIVYAA;SIVYAA;SIVYII
OH1269,OH,4,c1ccc(CC[S:1]CC[S:1]CC[S:1]CCc2cccc[n:1]2)nc1,SIWGEM
OH1270,OH,2,Cc1cc(-c2cc(C)c(C)c[n:1]2)[n:1]cc1C,SODFAU;SODFAU;TAFBOS;TAFBOS
OH1271,OH,4,C[N:1](CC[N:1](C)Cc1cccc[n:1]1)Cc1cccc[n:1]1,SOFYIV
OH1272,OH,2,O=C(NCc1ccccc1)c1ccc(-c2ccc(C(=O)NCc3ccccc3)c[n:1]2)[n:1]c1,SOPRUL;SOPRUL;SOPRUL
